"date","bread_hits","state"
2020-05-16,55,"Illinois"
2020-02-18,28,"Idaho"
2020-02-19,26,"Idaho"
2020-02-20,37,"Idaho"
2020-02-21,32,"Idaho"
2020-02-22,33,"Idaho"
2020-02-23,29,"Idaho"
2020-02-24,29,"Idaho"
2020-02-25,37,"Idaho"
2020-02-26,32,"Idaho"
2020-02-27,23,"Idaho"
2020-02-28,25,"Idaho"
2020-02-29,40,"Idaho"
2020-03-01,49,"Idaho"
2020-03-02,37,"Idaho"
2020-03-03,24,"Idaho"
2020-03-04,29,"Idaho"
2020-03-05,26,"Idaho"
2020-03-06,18,"Idaho"
2020-03-07,50,"Idaho"
2020-03-08,40,"Idaho"
2020-03-09,33,"Idaho"
2020-03-10,35,"Idaho"
2020-03-11,34,"Idaho"
2020-03-12,29,"Idaho"
2020-03-13,25,"Idaho"
2020-03-14,58,"Idaho"
2020-03-15,50,"Idaho"
2020-03-16,41,"Idaho"
2020-03-17,64,"Idaho"
2020-03-18,52,"Idaho"
2020-03-19,42,"Idaho"
2020-03-20,55,"Idaho"
2020-03-21,66,"Idaho"
2020-03-22,68,"Idaho"
2020-03-23,61,"Idaho"
2020-03-24,63,"Idaho"
2020-03-25,50,"Idaho"
2020-03-26,72,"Idaho"
2020-03-27,50,"Idaho"
2020-03-28,87,"Idaho"
2020-03-29,91,"Idaho"
2020-03-30,45,"Idaho"
2020-03-31,57,"Idaho"
2020-04-01,58,"Idaho"
2020-04-02,71,"Idaho"
2020-04-03,49,"Idaho"
2020-04-04,76,"Idaho"
2020-04-05,85,"Idaho"
2020-04-06,77,"Idaho"
2020-04-07,52,"Idaho"
2020-04-08,63,"Idaho"
2020-04-09,52,"Idaho"
2020-04-10,64,"Idaho"
2020-04-11,100,"Idaho"
2020-04-12,86,"Idaho"
2020-04-13,40,"Idaho"
2020-04-14,48,"Idaho"
2020-04-15,55,"Idaho"
2020-04-16,46,"Idaho"
2020-04-17,45,"Idaho"
2020-04-18,60,"Idaho"
2020-04-19,65,"Idaho"
2020-04-20,48,"Idaho"
2020-04-21,46,"Idaho"
2020-04-22,40,"Idaho"
2020-04-23,61,"Idaho"
2020-04-24,56,"Idaho"
2020-04-25,51,"Idaho"
2020-04-26,53,"Idaho"
2020-04-27,47,"Idaho"
2020-04-28,47,"Idaho"
2020-04-29,31,"Idaho"
2020-04-30,40,"Idaho"
2020-05-01,53,"Idaho"
2020-05-02,61,"Idaho"
2020-05-03,62,"Idaho"
2020-05-04,30,"Idaho"
2020-05-05,36,"Idaho"
2020-05-06,37,"Idaho"
2020-05-07,29,"Idaho"
2020-05-08,39,"Idaho"
2020-05-09,56,"Idaho"
2020-05-10,55,"Idaho"
2020-05-11,25,"Idaho"
2020-05-12,30,"Idaho"
2020-05-13,47,"Idaho"
2020-05-14,37,"Idaho"
2020-05-15,24,"Idaho"
2020-05-16,44,"Idaho"
2020-02-18,34,"Hawaii"
2020-02-19,30,"Hawaii"
2020-02-20,26,"Hawaii"
2020-02-21,16,"Hawaii"
2020-02-22,48,"Hawaii"
2020-02-23,44,"Hawaii"
2020-02-24,24,"Hawaii"
2020-02-25,22,"Hawaii"
2020-02-26,11,"Hawaii"
2020-02-27,34,"Hawaii"
2020-02-28,29,"Hawaii"
2020-02-29,43,"Hawaii"
2020-03-01,39,"Hawaii"
2020-03-02,26,"Hawaii"
2020-03-03,39,"Hawaii"
2020-03-04,29,"Hawaii"
2020-03-05,38,"Hawaii"
2020-03-06,35,"Hawaii"
2020-03-07,40,"Hawaii"
2020-03-08,39,"Hawaii"
2020-03-09,38,"Hawaii"
2020-03-10,20,"Hawaii"
2020-03-11,42,"Hawaii"
2020-03-12,19,"Hawaii"
2020-03-13,46,"Hawaii"
2020-03-14,36,"Hawaii"
2020-03-15,38,"Hawaii"
2020-03-16,23,"Hawaii"
2020-03-17,33,"Hawaii"
2020-03-18,49,"Hawaii"
2020-03-19,37,"Hawaii"
2020-03-20,37,"Hawaii"
2020-03-21,43,"Hawaii"
2020-03-22,59,"Hawaii"
2020-03-23,44,"Hawaii"
2020-03-24,34,"Hawaii"
2020-03-25,42,"Hawaii"
2020-03-26,56,"Hawaii"
2020-03-27,47,"Hawaii"
2020-03-28,72,"Hawaii"
2020-03-29,95,"Hawaii"
2020-03-30,48,"Hawaii"
2020-03-31,60,"Hawaii"
2020-04-01,52,"Hawaii"
2020-04-02,44,"Hawaii"
2020-04-03,52,"Hawaii"
2020-04-04,62,"Hawaii"
2020-04-05,67,"Hawaii"
2020-04-06,73,"Hawaii"
2020-04-07,73,"Hawaii"
2020-04-08,60,"Hawaii"
2020-04-09,70,"Hawaii"
2020-04-10,59,"Hawaii"
2020-04-11,100,"Hawaii"
2020-04-12,80,"Hawaii"
2020-04-13,68,"Hawaii"
2020-04-14,60,"Hawaii"
2020-04-15,59,"Hawaii"
2020-04-16,65,"Hawaii"
2020-04-17,55,"Hawaii"
2020-04-18,51,"Hawaii"
2020-04-19,61,"Hawaii"
2020-04-20,57,"Hawaii"
2020-04-21,55,"Hawaii"
2020-04-22,57,"Hawaii"
2020-04-23,43,"Hawaii"
2020-04-24,69,"Hawaii"
2020-04-25,70,"Hawaii"
2020-04-26,58,"Hawaii"
2020-04-27,69,"Hawaii"
2020-04-28,46,"Hawaii"
2020-04-29,60,"Hawaii"
2020-04-30,75,"Hawaii"
2020-05-01,48,"Hawaii"
2020-05-02,69,"Hawaii"
2020-05-03,65,"Hawaii"
2020-05-04,54,"Hawaii"
2020-05-05,57,"Hawaii"
2020-05-06,58,"Hawaii"
2020-05-07,48,"Hawaii"
2020-05-08,54,"Hawaii"
2020-05-09,76,"Hawaii"
2020-05-10,53,"Hawaii"
2020-05-11,68,"Hawaii"
2020-05-12,43,"Hawaii"
2020-05-13,64,"Hawaii"
2020-05-14,55,"Hawaii"
2020-05-15,41,"Hawaii"
2020-05-16,64,"Hawaii"
2020-02-18,42,"Georgia"
2020-02-19,40,"Georgia"
2020-02-20,39,"Georgia"
2020-02-21,48,"Georgia"
2020-02-22,50,"Georgia"
2020-02-23,57,"Georgia"
2020-02-24,44,"Georgia"
2020-02-25,40,"Georgia"
2020-02-26,43,"Georgia"
2020-02-27,40,"Georgia"
2020-02-28,49,"Georgia"
2020-02-29,49,"Georgia"
2020-03-01,51,"Georgia"
2020-03-02,42,"Georgia"
2020-03-03,38,"Georgia"
2020-03-04,41,"Georgia"
2020-03-05,47,"Georgia"
2020-03-06,30,"Georgia"
2020-03-07,40,"Georgia"
2020-03-08,58,"Georgia"
2020-03-09,41,"Georgia"
2020-03-10,44,"Georgia"
2020-03-11,38,"Georgia"
2020-03-12,40,"Georgia"
2020-03-13,41,"Georgia"
2020-03-14,58,"Georgia"
2020-03-15,61,"Georgia"
2020-03-16,51,"Georgia"
2020-03-17,56,"Georgia"
2020-03-18,61,"Georgia"
2020-03-19,54,"Georgia"
2020-03-20,58,"Georgia"
2020-03-21,78,"Georgia"
2020-03-22,84,"Georgia"
2020-03-23,66,"Georgia"
2020-03-24,63,"Georgia"
2020-03-25,60,"Georgia"
2020-03-26,62,"Georgia"
2020-03-27,62,"Georgia"
2020-03-28,74,"Georgia"
2020-03-29,86,"Georgia"
2020-03-30,62,"Georgia"
2020-03-31,69,"Georgia"
2020-04-01,63,"Georgia"
2020-04-02,60,"Georgia"
2020-04-03,61,"Georgia"
2020-04-04,82,"Georgia"
2020-04-05,79,"Georgia"
2020-04-06,66,"Georgia"
2020-04-07,61,"Georgia"
2020-04-08,68,"Georgia"
2020-04-09,76,"Georgia"
2020-04-10,82,"Georgia"
2020-04-11,92,"Georgia"
2020-04-12,100,"Georgia"
2020-04-13,63,"Georgia"
2020-04-14,62,"Georgia"
2020-04-15,56,"Georgia"
2020-04-16,62,"Georgia"
2020-04-17,65,"Georgia"
2020-04-18,82,"Georgia"
2020-04-19,92,"Georgia"
2020-04-20,54,"Georgia"
2020-04-21,61,"Georgia"
2020-04-22,62,"Georgia"
2020-04-23,58,"Georgia"
2020-04-24,55,"Georgia"
2020-04-25,71,"Georgia"
2020-04-26,79,"Georgia"
2020-04-27,57,"Georgia"
2020-04-28,55,"Georgia"
2020-04-29,54,"Georgia"
2020-04-30,60,"Georgia"
2020-05-01,51,"Georgia"
2020-05-02,68,"Georgia"
2020-05-03,70,"Georgia"
2020-05-04,56,"Georgia"
2020-05-05,49,"Georgia"
2020-05-06,56,"Georgia"
2020-05-07,53,"Georgia"
2020-05-08,61,"Georgia"
2020-05-09,71,"Georgia"
2020-05-10,69,"Georgia"
2020-05-11,54,"Georgia"
2020-05-12,55,"Georgia"
2020-05-13,52,"Georgia"
2020-05-14,52,"Georgia"
2020-05-15,45,"Georgia"
2020-05-16,56,"Georgia"
2020-02-18,40,"Florida"
2020-02-19,47,"Florida"
2020-02-20,42,"Florida"
2020-02-21,49,"Florida"
2020-02-22,49,"Florida"
2020-02-23,47,"Florida"
2020-02-24,41,"Florida"
2020-02-25,46,"Florida"
2020-02-26,41,"Florida"
2020-02-27,46,"Florida"
2020-02-28,42,"Florida"
2020-02-29,48,"Florida"
2020-03-01,55,"Florida"
2020-03-02,42,"Florida"
2020-03-03,40,"Florida"
2020-03-04,40,"Florida"
2020-03-05,43,"Florida"
2020-03-06,38,"Florida"
2020-03-07,46,"Florida"
2020-03-08,51,"Florida"
2020-03-09,40,"Florida"
2020-03-10,43,"Florida"
2020-03-11,43,"Florida"
2020-03-12,40,"Florida"
2020-03-13,40,"Florida"
2020-03-14,43,"Florida"
2020-03-15,50,"Florida"
2020-03-16,55,"Florida"
2020-03-17,60,"Florida"
2020-03-18,49,"Florida"
2020-03-19,63,"Florida"
2020-03-20,60,"Florida"
2020-03-21,76,"Florida"
2020-03-22,82,"Florida"
2020-03-23,67,"Florida"
2020-03-24,63,"Florida"
2020-03-25,63,"Florida"
2020-03-26,63,"Florida"
2020-03-27,64,"Florida"
2020-03-28,82,"Florida"
2020-03-29,87,"Florida"
2020-03-30,62,"Florida"
2020-03-31,68,"Florida"
2020-04-01,61,"Florida"
2020-04-02,66,"Florida"
2020-04-03,66,"Florida"
2020-04-04,88,"Florida"
2020-04-05,100,"Florida"
2020-04-06,66,"Florida"
2020-04-07,69,"Florida"
2020-04-08,80,"Florida"
2020-04-09,71,"Florida"
2020-04-10,79,"Florida"
2020-04-11,95,"Florida"
2020-04-12,97,"Florida"
2020-04-13,68,"Florida"
2020-04-14,68,"Florida"
2020-04-15,62,"Florida"
2020-04-16,70,"Florida"
2020-04-17,62,"Florida"
2020-04-18,84,"Florida"
2020-04-19,84,"Florida"
2020-04-20,64,"Florida"
2020-04-21,64,"Florida"
2020-04-22,67,"Florida"
2020-04-23,61,"Florida"
2020-04-24,68,"Florida"
2020-04-25,83,"Florida"
2020-04-26,88,"Florida"
2020-04-27,60,"Florida"
2020-04-28,67,"Florida"
2020-04-29,64,"Florida"
2020-04-30,60,"Florida"
2020-05-01,69,"Florida"
2020-05-02,75,"Florida"
2020-05-03,80,"Florida"
2020-05-04,53,"Florida"
2020-05-05,54,"Florida"
2020-05-06,60,"Florida"
2020-05-07,58,"Florida"
2020-05-08,56,"Florida"
2020-05-09,79,"Florida"
2020-05-10,73,"Florida"
2020-05-11,52,"Florida"
2020-05-12,53,"Florida"
2020-05-13,57,"Florida"
2020-05-14,55,"Florida"
2020-05-15,56,"Florida"
2020-05-16,65,"Florida"
2020-02-18,16,"Delaware"
2020-02-19,24,"Delaware"
2020-02-20,27,"Delaware"
2020-02-21,35,"Delaware"
2020-02-22,40,"Delaware"
2020-02-23,39,"Delaware"
2020-02-24,16,"Delaware"
2020-02-25,32,"Delaware"
2020-02-26,26,"Delaware"
2020-02-27,23,"Delaware"
2020-02-28,14,"Delaware"
2020-02-29,24,"Delaware"
2020-03-01,62,"Delaware"
2020-03-02,39,"Delaware"
2020-03-03,39,"Delaware"
2020-03-04,41,"Delaware"
2020-03-05,11,"Delaware"
2020-03-06,35,"Delaware"
2020-03-07,39,"Delaware"
2020-03-08,48,"Delaware"
2020-03-09,19,"Delaware"
2020-03-10,34,"Delaware"
2020-03-11,36,"Delaware"
2020-03-12,30,"Delaware"
2020-03-13,35,"Delaware"
2020-03-14,46,"Delaware"
2020-03-15,66,"Delaware"
2020-03-16,33,"Delaware"
2020-03-17,64,"Delaware"
2020-03-18,47,"Delaware"
2020-03-19,68,"Delaware"
2020-03-20,40,"Delaware"
2020-03-21,65,"Delaware"
2020-03-22,60,"Delaware"
2020-03-23,45,"Delaware"
2020-03-24,65,"Delaware"
2020-03-25,69,"Delaware"
2020-03-26,46,"Delaware"
2020-03-27,74,"Delaware"
2020-03-28,56,"Delaware"
2020-03-29,81,"Delaware"
2020-03-30,52,"Delaware"
2020-03-31,62,"Delaware"
2020-04-01,70,"Delaware"
2020-04-02,47,"Delaware"
2020-04-03,59,"Delaware"
2020-04-04,68,"Delaware"
2020-04-05,73,"Delaware"
2020-04-06,52,"Delaware"
2020-04-07,68,"Delaware"
2020-04-08,47,"Delaware"
2020-04-09,60,"Delaware"
2020-04-10,76,"Delaware"
2020-04-11,100,"Delaware"
2020-04-12,85,"Delaware"
2020-04-13,62,"Delaware"
2020-04-14,39,"Delaware"
2020-04-15,40,"Delaware"
2020-04-16,47,"Delaware"
2020-04-17,61,"Delaware"
2020-04-18,100,"Delaware"
2020-04-19,80,"Delaware"
2020-04-20,61,"Delaware"
2020-04-21,61,"Delaware"
2020-04-22,61,"Delaware"
2020-04-23,56,"Delaware"
2020-04-24,46,"Delaware"
2020-04-25,65,"Delaware"
2020-04-26,43,"Delaware"
2020-04-27,57,"Delaware"
2020-04-28,30,"Delaware"
2020-04-29,56,"Delaware"
2020-04-30,52,"Delaware"
2020-05-01,42,"Delaware"
2020-05-02,81,"Delaware"
2020-05-03,50,"Delaware"
2020-05-04,37,"Delaware"
2020-05-05,38,"Delaware"
2020-05-06,54,"Delaware"
2020-05-07,35,"Delaware"
2020-05-08,59,"Delaware"
2020-05-09,52,"Delaware"
2020-05-10,69,"Delaware"
2020-05-11,52,"Delaware"
2020-05-12,31,"Delaware"
2020-05-13,47,"Delaware"
2020-05-14,37,"Delaware"
2020-05-15,46,"Delaware"
2020-05-16,46,"Delaware"
2020-02-18,31,"Connecticut"
2020-02-19,35,"Connecticut"
2020-02-20,31,"Connecticut"
2020-02-21,34,"Connecticut"
2020-02-22,50,"Connecticut"
2020-02-23,47,"Connecticut"
2020-02-24,16,"Connecticut"
2020-02-25,41,"Connecticut"
2020-02-26,30,"Connecticut"
2020-02-27,38,"Connecticut"
2020-02-28,30,"Connecticut"
2020-02-29,39,"Connecticut"
2020-03-01,31,"Connecticut"
2020-03-02,37,"Connecticut"
2020-03-03,36,"Connecticut"
2020-03-04,34,"Connecticut"
2020-03-05,40,"Connecticut"
2020-03-06,37,"Connecticut"
2020-03-07,36,"Connecticut"
2020-03-08,47,"Connecticut"
2020-03-09,29,"Connecticut"
2020-03-10,25,"Connecticut"
2020-03-11,31,"Connecticut"
2020-03-12,38,"Connecticut"
2020-03-13,36,"Connecticut"
2020-03-14,55,"Connecticut"
2020-03-15,63,"Connecticut"
2020-03-16,45,"Connecticut"
2020-03-17,65,"Connecticut"
2020-03-18,48,"Connecticut"
2020-03-19,40,"Connecticut"
2020-03-20,45,"Connecticut"
2020-03-21,60,"Connecticut"
2020-03-22,73,"Connecticut"
2020-03-23,56,"Connecticut"
2020-03-24,57,"Connecticut"
2020-03-25,73,"Connecticut"
2020-03-26,52,"Connecticut"
2020-03-27,63,"Connecticut"
2020-03-28,93,"Connecticut"
2020-03-29,72,"Connecticut"
2020-03-30,54,"Connecticut"
2020-03-31,54,"Connecticut"
2020-04-01,55,"Connecticut"
2020-04-02,59,"Connecticut"
2020-04-03,73,"Connecticut"
2020-04-04,83,"Connecticut"
2020-04-05,87,"Connecticut"
2020-04-06,62,"Connecticut"
2020-04-07,48,"Connecticut"
2020-04-08,77,"Connecticut"
2020-04-09,76,"Connecticut"
2020-04-10,86,"Connecticut"
2020-04-11,97,"Connecticut"
2020-04-12,95,"Connecticut"
2020-04-13,59,"Connecticut"
2020-04-14,65,"Connecticut"
2020-04-15,55,"Connecticut"
2020-04-16,71,"Connecticut"
2020-04-17,60,"Connecticut"
2020-04-18,90,"Connecticut"
2020-04-19,94,"Connecticut"
2020-04-20,62,"Connecticut"
2020-04-21,70,"Connecticut"
2020-04-22,54,"Connecticut"
2020-04-23,65,"Connecticut"
2020-04-24,63,"Connecticut"
2020-04-25,72,"Connecticut"
2020-04-26,100,"Connecticut"
2020-04-27,54,"Connecticut"
2020-04-28,63,"Connecticut"
2020-04-29,68,"Connecticut"
2020-04-30,56,"Connecticut"
2020-05-01,54,"Connecticut"
2020-05-02,70,"Connecticut"
2020-05-03,58,"Connecticut"
2020-05-04,50,"Connecticut"
2020-05-05,49,"Connecticut"
2020-05-06,48,"Connecticut"
2020-05-07,62,"Connecticut"
2020-05-08,58,"Connecticut"
2020-05-09,82,"Connecticut"
2020-05-10,82,"Connecticut"
2020-05-11,57,"Connecticut"
2020-05-12,51,"Connecticut"
2020-05-13,49,"Connecticut"
2020-05-14,60,"Connecticut"
2020-05-15,54,"Connecticut"
2020-05-16,44,"Connecticut"
2020-02-18,26,"Colorado"
2020-02-19,30,"Colorado"
2020-02-20,22,"Colorado"
2020-02-21,30,"Colorado"
2020-02-22,29,"Colorado"
2020-02-23,38,"Colorado"
2020-02-24,29,"Colorado"
2020-02-25,29,"Colorado"
2020-02-26,22,"Colorado"
2020-02-27,31,"Colorado"
2020-02-28,26,"Colorado"
2020-02-29,36,"Colorado"
2020-03-01,44,"Colorado"
2020-03-02,30,"Colorado"
2020-03-03,26,"Colorado"
2020-03-04,22,"Colorado"
2020-03-05,30,"Colorado"
2020-03-06,27,"Colorado"
2020-03-07,26,"Colorado"
2020-03-08,33,"Colorado"
2020-03-09,27,"Colorado"
2020-03-10,24,"Colorado"
2020-03-11,29,"Colorado"
2020-03-12,26,"Colorado"
2020-03-13,34,"Colorado"
2020-03-14,48,"Colorado"
2020-03-15,52,"Colorado"
2020-03-16,42,"Colorado"
2020-03-17,42,"Colorado"
2020-03-18,52,"Colorado"
2020-03-19,55,"Colorado"
2020-03-20,50,"Colorado"
2020-03-21,65,"Colorado"
2020-03-22,75,"Colorado"
2020-03-23,58,"Colorado"
2020-03-24,52,"Colorado"
2020-03-25,51,"Colorado"
2020-03-26,52,"Colorado"
2020-03-27,49,"Colorado"
2020-03-28,83,"Colorado"
2020-03-29,78,"Colorado"
2020-03-30,54,"Colorado"
2020-03-31,43,"Colorado"
2020-04-01,48,"Colorado"
2020-04-02,57,"Colorado"
2020-04-03,58,"Colorado"
2020-04-04,69,"Colorado"
2020-04-05,77,"Colorado"
2020-04-06,50,"Colorado"
2020-04-07,46,"Colorado"
2020-04-08,52,"Colorado"
2020-04-09,50,"Colorado"
2020-04-10,61,"Colorado"
2020-04-11,82,"Colorado"
2020-04-12,100,"Colorado"
2020-04-13,60,"Colorado"
2020-04-14,49,"Colorado"
2020-04-15,53,"Colorado"
2020-04-16,52,"Colorado"
2020-04-17,55,"Colorado"
2020-04-18,70,"Colorado"
2020-04-19,74,"Colorado"
2020-04-20,54,"Colorado"
2020-04-21,45,"Colorado"
2020-04-22,40,"Colorado"
2020-04-23,41,"Colorado"
2020-04-24,44,"Colorado"
2020-04-25,64,"Colorado"
2020-04-26,60,"Colorado"
2020-04-27,43,"Colorado"
2020-04-28,40,"Colorado"
2020-04-29,44,"Colorado"
2020-04-30,42,"Colorado"
2020-05-01,41,"Colorado"
2020-05-02,61,"Colorado"
2020-05-03,57,"Colorado"
2020-05-04,48,"Colorado"
2020-05-05,40,"Colorado"
2020-05-06,34,"Colorado"
2020-05-07,36,"Colorado"
2020-05-08,42,"Colorado"
2020-05-09,54,"Colorado"
2020-05-10,55,"Colorado"
2020-05-11,46,"Colorado"
2020-05-12,44,"Colorado"
2020-05-13,28,"Colorado"
2020-05-14,36,"Colorado"
2020-05-15,37,"Colorado"
2020-05-16,53,"Colorado"
2020-02-18,29,"California"
2020-02-19,29,"California"
2020-02-20,32,"California"
2020-02-21,30,"California"
2020-02-22,33,"California"
2020-02-23,41,"California"
2020-02-24,34,"California"
2020-02-25,27,"California"
2020-02-26,29,"California"
2020-02-27,32,"California"
2020-02-28,31,"California"
2020-02-29,38,"California"
2020-03-01,37,"California"
2020-03-02,30,"California"
2020-03-03,29,"California"
2020-03-04,28,"California"
2020-03-05,28,"California"
2020-03-06,29,"California"
2020-03-07,35,"California"
2020-03-08,39,"California"
2020-03-09,30,"California"
2020-03-10,30,"California"
2020-03-11,29,"California"
2020-03-12,28,"California"
2020-03-13,32,"California"
2020-03-14,48,"California"
2020-03-15,58,"California"
2020-03-16,50,"California"
2020-03-17,61,"California"
2020-03-18,58,"California"
2020-03-19,58,"California"
2020-03-20,57,"California"
2020-03-21,79,"California"
2020-03-22,85,"California"
2020-03-23,65,"California"
2020-03-24,62,"California"
2020-03-25,61,"California"
2020-03-26,59,"California"
2020-03-27,62,"California"
2020-03-28,87,"California"
2020-03-29,98,"California"
2020-03-30,66,"California"
2020-03-31,58,"California"
2020-04-01,60,"California"
2020-04-02,62,"California"
2020-04-03,67,"California"
2020-04-04,89,"California"
2020-04-05,100,"California"
2020-04-06,71,"California"
2020-04-07,75,"California"
2020-04-08,76,"California"
2020-04-09,78,"California"
2020-04-10,82,"California"
2020-04-11,90,"California"
2020-04-12,99,"California"
2020-04-13,63,"California"
2020-04-14,62,"California"
2020-04-15,62,"California"
2020-04-16,60,"California"
2020-04-17,67,"California"
2020-04-18,86,"California"
2020-04-19,89,"California"
2020-04-20,67,"California"
2020-04-21,60,"California"
2020-04-22,61,"California"
2020-04-23,59,"California"
2020-04-24,63,"California"
2020-04-25,72,"California"
2020-04-26,79,"California"
2020-04-27,62,"California"
2020-04-28,60,"California"
2020-04-29,62,"California"
2020-04-30,57,"California"
2020-05-01,60,"California"
2020-05-02,79,"California"
2020-05-03,80,"California"
2020-05-04,57,"California"
2020-05-05,52,"California"
2020-05-06,47,"California"
2020-05-07,50,"California"
2020-05-08,48,"California"
2020-05-09,67,"California"
2020-05-10,67,"California"
2020-05-11,49,"California"
2020-05-12,51,"California"
2020-05-13,52,"California"
2020-05-14,51,"California"
2020-05-15,50,"California"
2020-05-16,62,"California"
2020-02-18,35,"Arkansas"
2020-02-19,42,"Arkansas"
2020-02-20,38,"Arkansas"
2020-02-21,42,"Arkansas"
2020-02-22,47,"Arkansas"
2020-02-23,59,"Arkansas"
2020-02-24,48,"Arkansas"
2020-02-25,44,"Arkansas"
2020-02-26,57,"Arkansas"
2020-02-27,39,"Arkansas"
2020-02-28,36,"Arkansas"
2020-02-29,61,"Arkansas"
2020-03-01,44,"Arkansas"
2020-03-02,35,"Arkansas"
2020-03-03,40,"Arkansas"
2020-03-04,35,"Arkansas"
2020-03-05,26,"Arkansas"
2020-03-06,30,"Arkansas"
2020-03-07,23,"Arkansas"
2020-03-08,36,"Arkansas"
2020-03-09,24,"Arkansas"
2020-03-10,36,"Arkansas"
2020-03-11,29,"Arkansas"
2020-03-12,30,"Arkansas"
2020-03-13,36,"Arkansas"
2020-03-14,40,"Arkansas"
2020-03-15,68,"Arkansas"
2020-03-16,44,"Arkansas"
2020-03-17,45,"Arkansas"
2020-03-18,50,"Arkansas"
2020-03-19,50,"Arkansas"
2020-03-20,83,"Arkansas"
2020-03-21,92,"Arkansas"
2020-03-22,99,"Arkansas"
2020-03-23,65,"Arkansas"
2020-03-24,64,"Arkansas"
2020-03-25,45,"Arkansas"
2020-03-26,64,"Arkansas"
2020-03-27,77,"Arkansas"
2020-03-28,85,"Arkansas"
2020-03-29,94,"Arkansas"
2020-03-30,71,"Arkansas"
2020-03-31,64,"Arkansas"
2020-04-01,58,"Arkansas"
2020-04-02,69,"Arkansas"
2020-04-03,57,"Arkansas"
2020-04-04,67,"Arkansas"
2020-04-05,99,"Arkansas"
2020-04-06,69,"Arkansas"
2020-04-07,71,"Arkansas"
2020-04-08,52,"Arkansas"
2020-04-09,62,"Arkansas"
2020-04-10,82,"Arkansas"
2020-04-11,100,"Arkansas"
2020-04-12,86,"Arkansas"
2020-04-13,60,"Arkansas"
2020-04-14,58,"Arkansas"
2020-04-15,65,"Arkansas"
2020-04-16,50,"Arkansas"
2020-04-17,65,"Arkansas"
2020-04-18,61,"Arkansas"
2020-04-19,67,"Arkansas"
2020-04-20,54,"Arkansas"
2020-04-21,45,"Arkansas"
2020-04-22,43,"Arkansas"
2020-04-23,50,"Arkansas"
2020-04-24,42,"Arkansas"
2020-04-25,62,"Arkansas"
2020-04-26,79,"Arkansas"
2020-04-27,60,"Arkansas"
2020-04-28,45,"Arkansas"
2020-04-29,55,"Arkansas"
2020-04-30,44,"Arkansas"
2020-05-01,61,"Arkansas"
2020-05-02,57,"Arkansas"
2020-05-03,58,"Arkansas"
2020-05-04,52,"Arkansas"
2020-05-05,52,"Arkansas"
2020-05-06,56,"Arkansas"
2020-05-07,62,"Arkansas"
2020-05-08,47,"Arkansas"
2020-05-09,55,"Arkansas"
2020-05-10,76,"Arkansas"
2020-05-11,40,"Arkansas"
2020-05-12,53,"Arkansas"
2020-05-13,47,"Arkansas"
2020-05-14,62,"Arkansas"
2020-05-15,47,"Arkansas"
2020-05-16,48,"Arkansas"
2020-02-18,43,"Arizona"
2020-02-19,39,"Arizona"
2020-02-20,37,"Arizona"
2020-02-21,37,"Arizona"
2020-02-22,46,"Arizona"
2020-02-23,50,"Arizona"
2020-02-24,44,"Arizona"
2020-02-25,37,"Arizona"
2020-02-26,34,"Arizona"
2020-02-27,44,"Arizona"
2020-02-28,40,"Arizona"
2020-02-29,44,"Arizona"
2020-03-01,41,"Arizona"
2020-03-02,40,"Arizona"
2020-03-03,37,"Arizona"
2020-03-04,32,"Arizona"
2020-03-05,39,"Arizona"
2020-03-06,33,"Arizona"
2020-03-07,39,"Arizona"
2020-03-08,48,"Arizona"
2020-03-09,32,"Arizona"
2020-03-10,42,"Arizona"
2020-03-11,52,"Arizona"
2020-03-12,34,"Arizona"
2020-03-13,43,"Arizona"
2020-03-14,54,"Arizona"
2020-03-15,55,"Arizona"
2020-03-16,44,"Arizona"
2020-03-17,59,"Arizona"
2020-03-18,73,"Arizona"
2020-03-19,74,"Arizona"
2020-03-20,74,"Arizona"
2020-03-21,85,"Arizona"
2020-03-22,95,"Arizona"
2020-03-23,72,"Arizona"
2020-03-24,58,"Arizona"
2020-03-25,59,"Arizona"
2020-03-26,61,"Arizona"
2020-03-27,58,"Arizona"
2020-03-28,90,"Arizona"
2020-03-29,90,"Arizona"
2020-03-30,61,"Arizona"
2020-03-31,55,"Arizona"
2020-04-01,56,"Arizona"
2020-04-02,68,"Arizona"
2020-04-03,68,"Arizona"
2020-04-04,78,"Arizona"
2020-04-05,90,"Arizona"
2020-04-06,59,"Arizona"
2020-04-07,63,"Arizona"
2020-04-08,66,"Arizona"
2020-04-09,63,"Arizona"
2020-04-10,81,"Arizona"
2020-04-11,80,"Arizona"
2020-04-12,100,"Arizona"
2020-04-13,67,"Arizona"
2020-04-14,66,"Arizona"
2020-04-15,54,"Arizona"
2020-04-16,59,"Arizona"
2020-04-17,64,"Arizona"
2020-04-18,77,"Arizona"
2020-04-19,93,"Arizona"
2020-04-20,65,"Arizona"
2020-04-21,55,"Arizona"
2020-04-22,54,"Arizona"
2020-04-23,57,"Arizona"
2020-04-24,65,"Arizona"
2020-04-25,65,"Arizona"
2020-04-26,70,"Arizona"
2020-04-27,66,"Arizona"
2020-04-28,60,"Arizona"
2020-04-29,49,"Arizona"
2020-04-30,55,"Arizona"
2020-05-01,69,"Arizona"
2020-05-02,68,"Arizona"
2020-05-03,82,"Arizona"
2020-05-04,54,"Arizona"
